portal_id,name,mana,kind,attack,health,ev_attack,ev_health,skill,ev_skill,flavor,ev_flavor,type_,class_,rarity,cv,card_pack,image_path,ev_image_path,eval_roatation,eval_unlimited
107713020,詠唱：翼の砂時計,1,amulet,,,,,カウントダウン 3ラストワード タイムオウル1体を出す。ファンファーレ エンハンス 3； カウントダウン を3進める。,,時は去りゆく。流れ落ちる砂のように。あるいは、空を翔ける翼のように。――翼の巫女の教え,,-,ビショップ,ブロンズレア,-,CGS,./img_amulet/107713020.jpeg,,-,7.5
107732010,頂きの教会,1,amulet,,,,,自分のビショップ・フォロワーが攻撃するとき、それは「ターン終了まで、攻撃力の値ではなく体力の値と同じダメージを与える」を持つ。ファンファーレ 自分の場に他の頂きの教会があるなら、カードを1枚引き、このアミュレットを破壊する。,,さぁ、世界に調和の華を咲かせましょう。――アークビショップ・レリア,,-,ビショップ,ゴールドレア,-,CGS,./img_amulet/107732010.jpeg,,-,8.5
109713010,封じられた法典,1,amulet,,,,,・聖なる教示・忌むべき教示手札にあるとき、自分の残りPPが2以上ならチョイス したカードとしてプレイする。---------- カウントダウン 1ラストワード カードを1枚引く。,,信仰とは受容であり、許容である。紐解いて出でた真理が例え汝を焼こうとも、溢れ出た言葉が汝の身を導こうとも、ただ受け入れよ、ただ許せ。,,-,ビショップ,ブロンズレア,-,BOS,./img_amulet/109713010.jpeg,,-,8.5
113733010,黄金の鐘,1,amulet,,,,,カウントダウン 3ファンファーレ 自分のリーダーを1回復。ラストワード カードを2枚引く。,,「これも鳴らしていいの！？リンゴンリンゴーン！」――ベルエンジェル,,-,ビショップ,ゴールドレア,-,ROG,./img_amulet/113733010.jpeg,,8.5,9.0
114713010,ムニャール登場,1,amulet,,,,,カウントダウン 2ファンファーレ 自分の場にナテラの大樹があるなら、このアミュレットのカウントダウン を1進める。ラストワード 森の参謀・ムニャール1体を出す。,,「過激派《マーナガルム》の参謀といえばこの方さ。使命感を持ってらっしゃるし……時々、木の実もくれる」――ナテラの過激派《マーナガルム》,,自然,ビショップ,ブロンズレア,金田朋子,VEC,./img_amulet/114713010.jpeg,,9.0,9.0
107813030,加速装置,1,amulet,,,,,カウントダウン 3自分の場にアーティファクト・フォロワーが出るたび、それは突進 を持つ。自分がアーティファクト・カードをプレイするたび、自分のPPを1回復。,,翼なんて野暮ったいだろ？――機構職人・ジノ,,-,ネメシス,ブロンズレア,-,CGS,./img_amulet/107813030.jpeg,,-,9.0
107823010,古代の増幅器,1,amulet,,,,,カウントダウン 3自分のターン終了時、アナライズアーティファクト、エンシェントアーティファクト、ミスティックアーティファクト、レディアントアーティファクトの中から、ランダムに異なる2枚をデッキに加える。,,微量の魔力を吸収し、増幅し、供給する。それはまるで母のように。,,-,ネメシス,シルバーレア,-,CGS,./img_amulet/107823010.jpeg,,-,6.0
107833010,虚数物体,1,amulet,,,,,カウントダウン 2このアミュレットが場にある限り、自分のリーダーへの4以上のダメージは3になる。ファンファーレ 自分の手札にアーティファクト・カードがあるならランダムに1枚捨て、カウントダウン を2遅らせる。,,力の理が異なるのだ、届く道理もあるまい。,,-,ネメシス,ゴールドレア,-,CGS,./img_amulet/107833010.jpeg,,-,8.0
109813010,古代の自動機械,1,amulet,,,,,・アーティファクト兵招集・アーティファクトの輝き手札にあるとき、自分の残りPPが1以上で、共鳴 状態ならチョイス したカードとしてプレイする。---------- カウントダウン 2自分のターン終了時、ミスティックアーティファクト、レディアントアーティファクト、プライムアーティファクトの中から、ランダムに異なる2枚をデッキに加える。,,古き今は、今の今より時に未来。,,-,ネメシス,ブロンズレア,-,BOS,./img_amulet/109813010.jpeg,,-,7.5
111843010,冒涜の球体,1,amulet,,,,,カウントダウン 25自分のフォロワーが破壊されるたび、このアミュレットのカウントダウン を1進める。自分のフォロワーが進化するたび、このアミュレットのカウントダウン を2進める。ラストワード 冒涜の化身1体を出す。ファンファーレ エンハンス 5； カウントダウン を15進める。,,「穢れを呑み込め」「浄化せよ」冒涜と背徳を掛け合わせ、禁忌の深奥まで踏み入って、人は人を超えるべく、人ならざる物を創った。,,-,ネメシス,レジェンド,-,ALT,./img_amulet/111843010.jpeg,,-,7.0
100012010,運命の泉,2,amulet,,,,,自分のターン開始時、ランダムな自分のフォロワー1体を+1/+1する。,,今を生きる者よ、汝に祝福を。,,-,ニュートラル,ブロンズレア,-,ベーシック,./img_amulet/100012010.jpeg,,8.0,7.0
103012020,戦乙女の槍,2,amulet,,,,,自分の場にニュートラル・フォロワーが出るたび、それを+1/+0する。,,掲げた先に、勝利が待つ。,,-,ニュートラル,ブロンズレア,-,ROB,./img_amulet/103012020.jpeg,,-,5.0
106033010,天界への階段,2,amulet,,,,,カウントダウン 6自分のフォロワーが破壊されるたび、このアミュレットのカウントダウン を1進める。ラストワード 次の自分のターン開始時、フォロワーをランダムに3枚、自分のデッキから手札に加える。ファンファーレ エンハンス 5； カウントダウン を6進める。,,善行を積み上げた者にとって、死以上の救済はない。――『聖なる教え』、第一章,,-,ニュートラル,ゴールドレア,-,SFL,./img_amulet/106033010.jpeg,,-,8.5
109023010,伝説の幕開け,2,amulet,,,,,カウントダウン 3自分のターン終了時、ランダムな自分のフォロワー1体を+0/+1する。そのフォロワーは必殺 を持つ。,,伝説は読み解かれて知識になり、知識は語り継がれて歴史になり、歴史が変わる最中で伝説が始まる。,,-,ニュートラル,シルバーレア,-,BOS,./img_amulet/109023010.jpeg,,-,8.0
113013010,傭兵の集会所,2,amulet,,,,,カウントダウン 3自分のターン終了時、ランダムな自分のフォロワー1体を+1/+0する。自分のターン終了時、ランダムな自分の「カードテキストがないフォロワー」1体は守護 を持つ。,,報酬に至る道筋こそ、唯一無二の共通言語。,,-,ニュートラル,ブロンズレア,-,ROG,./img_amulet/113013010.jpeg,,8.0,7.0
101113010,まどろみの森,2,amulet,,,,,カウントダウン 2自分のターン終了時、ランダムな相手のフォロワー1体を、次のターン攻撃不能にする。,,木々のざわめきが、暖かな日差しが、人を安らかなる眠りへと誘う。,,-,エルフ,ブロンズレア,-,CLC,./img_amulet/101113010.jpeg,,-,6.0
105123010,茨の森,2,amulet,,,,,カウントダウン 2 ファンファーレ フェアリー2枚を手札に加える。 このアミュレットが場にある限り、自分のフォロワーすべてと新たに場に出た自分のフォロワーすべては「交戦時 交戦する相手のフォロワーに1ダメージ」を持つ。,,「きゃあ、こわい。ねぇ、こっちにこないでね？」―茨の妖精,,-,エルフ,シルバーレア,-,WLD,./img_amulet/105123010.jpeg,,-,8.5
108113010,妖精花,2,amulet,,,,,カウントダウン 2ラストワード か、このアミュレットが場から手札に戻ったとき、フェアリーウィスプ1枚を手札に加える。ファンファーレ カードを1枚引く。,,ヒラヒラと揺れる、美しい花びら。クスクスと聞こえる、悪戯な囁き。森を彩る宝石にして、森に棲まう者らの棲家。,,-,エルフ,ブロンズレア,-,DBN,./img_amulet/108113010.jpeg,,-,8.5
110113010,ざわめく森,2,amulet,,,,,カウントダウン 1自分のターン終了時、エルフ・フォロワーをランダムに1枚、自分のデッキから手札に加える。ファンファーレ 相手のフォロワー1体を、次のターン攻撃不能にする。エンハンス 4； カウントダウン を2遅らせる。,,いつでもお前を見ているぞ。私が、ではない。この森そのものがな。――エルフからの忠告,,-,エルフ,ブロンズレア,-,OOT,./img_amulet/110113010.jpeg,,-,8.5
101222010,鉄壁の城塞,2,amulet,,,,,自分の場に指揮官・カードが出るたび、ヘヴィーナイト1体を出す。,,鋼鉄の鎧と鋼鉄の意志で護られし、不落の要塞。,,-,ロイヤル,シルバーレア,-,CLC,./img_amulet/101222010.jpeg,,-,6.0
109223010,歴戦の武具,2,amulet,,,,,・堅牢なる盾・鋭利なる剣手札にあるとき、自分の残りPPが2以上で、自分の場にロイヤル・フォロワーがいるならチョイス したカードとしてプレイする。---------- カウントダウン 2相手のターン終了時、ナイト1体を出す。,,愛を詠うは詩人の生き様、剣に愛を込めるが戦士。愛に酔っては貴族の結末、盾にて愛を護るが戦士。――『戦の道』、第一章,,-,ロイヤル,シルバーレア,-,BOS,./img_amulet/109223010.jpeg,,-,7.0
101312010,雄大なる教え,2,amulet,,,,,ファンファーレ カードを1枚引く。,,書を捨てて外に出よ。自然とは知識の宝庫だ。,,土の印,ウィッチ,ブロンズレア,-,CLC,./img_amulet/101312010.jpeg,,-,6.0
102312050,炎熱の術式,2,amulet,,,,,ファンファーレ 相手のフォロワー1体に2ダメージ。,,知恵無き獣は炎を畏れる。知恵有る魔術師は炎を操る。,,土の印,ウィッチ,ブロンズレア,-,DRK,./img_amulet/102312050.jpeg,,-,7.5
104313010,魔法図書館,2,amulet,,,,,カウントダウン 2自分のターン終了時、スペルをランダムに1枚、自分のデッキから手札に加える。,,本が機嫌を損ねますため、図書館では御静かに。―魔法図書館の張り紙,,-,ウィッチ,ブロンズレア,-,TOG,./img_amulet/104313010.jpeg,,-,7.5
107322010,静寂の実験室,2,amulet,,,,,ファンファーレ クレイゴーレム、ゾンビの中から、ランダムに1体を出す。,,実験は静かに。魔法薬を一滴垂らす時にさえ、慎重に。成功したら、騒々しく。創り出したソレと共に叫ぶべし。――錬金術師の教え,,土の印,ウィッチ,シルバーレア,-,CGS,./img_amulet/107322010.jpeg,,8.5,8.5
115332010,真理の魔鏡,2,amulet,,,,,ファンファーレ コスト2以下の相手のフォロワー1体を選択して、それと同名のフォロワー1体を自分の場に出す。ファンファーレ 自分の場に他の土の印・アミュレットがあるなら、真理の術式1枚を手札に加える。,,魔術師にとっての贅肉とは、余分な魔力に他ならない。,,土の印,ウィッチ,ゴールドレア,-,UCL,./img_amulet/115332010.jpeg,,9.0,8.5
101422010,黄金竜の棲家,2,amulet,,,,,自分のターン終了時、手札からコスト最小のカードをランダムに1枚捨てる。カードを1枚引く。,,あ、ピカピカゴブー！―ミニゴブ,,-,ドラゴン,シルバーレア,-,CLC,./img_amulet/101422010.jpeg,,-,6.0
104522010,冒涜の墓場,2,amulet,,,,,相手のターン終了時、ネクロマンス 4；ゾンビ1体を出す。,,あの世の果てまで掘り進め。,,-,ネクロマンサー,シルバーレア,-,TOG,./img_amulet/104522010.jpeg,,-,6.0
105522010,セイレーンの涙,2,amulet,,,,,自分のターン終了時、自分の場にネクロマンサー・フォロワーとニュートラル・フォロワーがいるなら、ランダムな自分のネクロマンサー・フォロワー1体を破壊する。その後、ランダムな自分のニュートラル・フォロワー1体を「そのネクロマンサー・フォロワーの攻撃力の値」と同じだけ+1/+1する。,,誘いの涙で船人を呼び寄せ、別れの涙と共に船人を喰らう。,,-,ネクロマンサー,シルバーレア,-,WLD,./img_amulet/105522010.jpeg,,-,6.5
106512010,並び立つ墓,2,amulet,,,,,自分の場にフォロワーが出るたび、自分の墓場を+1する。,,「戦が始まったって？ははっ、稼ぎ時じゃねぇか」――若きネクロマンサー,,-,ネクロマンサー,ブロンズレア,-,SFL,./img_amulet/106512010.jpeg,,-,6.5
109512010,黄金の棺,2,amulet,,,,,・禁忌の復活・隠された財宝手札にあるとき、自分の残りPPが5以上ならチョイス したカードとしてプレイする。---------- 自分のフォロワーが破壊されたとき、このアミュレットを破壊する。ラストワード ゾンビ1体を出す。,,何かを求め、辿り着くことはそう難しくない。問題は辿り着いた後、それに手を伸ばすかどうかだ。己の恐れを克服するか、己の恐れを受け入れるか……。――偉大なる冒険家の言葉,,-,ネクロマンサー,ブロンズレア,-,BOS,./img_amulet/109512010.jpeg,,-,7.0
117523010,幽魂の棺,2,amulet,,,,,カウントダウン 1ファンファーレ 葬送 したなら、カードを1枚引き、このカウントダウン をX遅らせる。Xは「葬送 したフォロワーの元のコストの半分（端数切り捨て）」である。ラストワード これが葬送 したフォロワーと同名のフォロワー1体を場に出す。,,なぜ封じられているのか、その理由は失われた。だとしても、開けてはならない理由は、見ればわかる。,,-,ネクロマンサー,シルバーレア,-,FOH,./img_amulet/117523010.jpeg,,,
102632020,吸血鬼の古城,2,amulet,,,,,自分の場にフォレストバットがいる状態で自分のターンを終了したなら、さらに1体出す。自分の場にフォレストバットを含めてカードが4枚ある状態で自分のターンを終了したなら、さらに1体出し、相手のリーダーに「自分の場のフォレストバットの数」と同じダメージを与え、このアミュレットを破壊する。,,無数の眷属に取り囲まれる、漆黒の古城。重なり合う羽音の中には、時折人間の悲鳴が混じっている。,,-,ヴァンパイア,ゴールドレア,-,DRK,./img_amulet/102632020.jpeg,,-,7.0
104623010,黒死の仮面,2,amulet,,,,,カウントダウン 5自分のリーダーがダメージを受けるなら、そのダメージを0まで減らし、このカードのカウントダウン を減らしたダメージと同じだけ進める。（自分の場に2枚以上黒死の仮面があるなら、減らしたダメージと同じだけ、それぞれカウントダウン を進める）,,死は感染する。故に其れを防ぐモノが必要だ。,,-,ヴァンパイア,シルバーレア,-,TOG,./img_amulet/104623010.jpeg,,-,8.5
115613010,狂奔の毛皮,2,amulet,,,,,カウントダウン 3相手のターン開始時、ランダムな自分のヴァンパイア・フォロワー1体は必殺 を持つ。直前の自分のターンに自分のリーダーがダメージを受けていたなら、さらに、それを+1/+1する。,,――『狂戦士の碑文：一枚目』獣狩り、血肉喰らい、我ら、生きた。毛皮の力、知り、狩人であり、戦士になった。,,-,ヴァンパイア,ブロンズレア,-,UCL,./img_amulet/115613010.jpeg,,8.0,7.0
100713010,詠唱：聖獣への誓い,2,amulet,,,,,カウントダウン 2ラストワード ホーリーフレイムタイガー1体を出す。,,心身を尽くし、神に絶対を誓った者にのみ、聖獣は力を与える。,,-,ビショップ,ブロンズレア,-,ベーシック,./img_amulet/100713010.jpeg,,7.0,7.0
101713030,詠唱：異端審問,2,amulet,,,,,カウントダウン 1ラストワード ランダムな相手のフォロワー1体を破壊する。,,異端者かどうかは、殺してみれば分かることだ。,,-,ビショップ,ブロンズレア,-,CLC,./img_amulet/101713030.jpeg,,-,8.0
101722010,守護の陽光,2,amulet,,,,,自分の場に体力4以上のフォロワーが出るたび、それは守護 を持つ。,,天の光が、汝を護る。,,-,ビショップ,シルバーレア,-,CLC,./img_amulet/101722010.jpeg,,-,7.5
101723010,詠唱：聖獅子の牙,2,amulet,,,,,カウントダウン 4ラストワード バロン1体を出す。,,聖獅子よ、牙無き者に牙を。,,-,ビショップ,シルバーレア,-,CLC,./img_amulet/101723010.jpeg,,-,7.0
101733020,詠唱：神域の守護者,2,amulet,,,,,カウントダウン 5ファンファーレ 相手のフォロワーと相手のアミュレット1枚につきカウントダウン を1進める。ラストワード ガーディアンフォックス1体を出す。,,神域に踏み込みし者に、守護獣の試練を。,,-,ビショップ,ゴールドレア,-,CLC,./img_amulet/101733020.jpeg,,-,8.0
101733040,詠唱：天喰らう聖竜,2,amulet,,,,,カウントダウン 5ラストワード 大翼の白竜1体を出し、相手のフォロワーすべてに1ダメージ。,,それは、慈悲無き咆哮。,,-,ビショップ,ゴールドレア,-,CLC,./img_amulet/101733040.jpeg,,-,6.5
102713010,詠唱：神鉄の翼,2,amulet,,,,,カウントダウン 4自分のフォロワーが進化するたび、このアミュレットのカウントダウン を1進める。ラストワード アダマントバード1体を出す。,,舞い落ちた羽根が、大地に突き刺さる。,,-,ビショップ,ブロンズレア,-,DRK,./img_amulet/102713010.jpeg,,-,7.0
102723010,詠唱：獣姫の呼び声,2,amulet,,,,,カウントダウン 3ラストワード ホーリーファルコン1体とホーリーフレイムタイガー1体を出す。,,誇り高き獣姫の呼び声で、大いなる爪牙が目覚める。,,-,ビショップ,シルバーレア,-,DRK,./img_amulet/102723010.jpeg,,-,8.5
105713010,粛清の聖堂,2,amulet,,,,,カウントダウン 5 相手のフォロワーが破壊されるたび、このアミュレットのカウントダウン を1進める。ラストワード カードを3枚引く。,,僧侶が紐を手放すと、『救い』が落ち、『選ばれし者』の『咎』を跳ね飛ばした。―『善の在り処（検閲版）』より抜粋,,-,ビショップ,ブロンズレア,-,WLD,./img_amulet/105713010.jpeg,,-,7.0
105732010,アリスの冒険,2,amulet,,,,,自分の場にニュートラル・フォロワーが出るたび、自分のアミュレットすべてのカウントダウン を1進める。,,「チョッキを着たうさぎなんて、初めて見たわ！なんだかすっごく面白そう！」―不思議の探求者・アリス,,-,ビショップ,ゴールドレア,佐倉綾音,WLD,./img_amulet/105732010.jpeg,,-,4.0
106713010,焼けた鉄靴,2,amulet,,,,,カウントダウン 3ファンファーレ 相手のフォロワー1体に3ダメージ。ラストワード ランダムな相手のフォロワー1体に1ダメージ。,,『神の愛』によって赤く染まった鉄靴は、罪人の『罪』を焼き、極限の『許し』を与える。――『善の在り処（検閲版）』より抜粋,,-,ビショップ,ブロンズレア,-,SFL,./img_amulet/106713010.jpeg,,-,8.0
107713010,詠唱：宝石の甲羅,2,amulet,,,,,カウントダウン 2自分のフォロワーが進化するたび、このアミュレットのカウントダウン を1進める。ラストワード ジュエルトータス1体を出す。,,押し潰されそうなほどだろう。だが、それは大いなる者の一片に過ぎないのだ。――宝石の巫女の教え,,-,ビショップ,ブロンズレア,-,CGS,./img_amulet/107713010.jpeg,,-,7.5
107723010,詠唱：蛇神の宴,2,amulet,,,,,カウントダウン 3ラストワード 白蛇2体を出す。ファンファーレ エンハンス 5； カウントダウン を3進める。,,滑らかに艶めく、蛇神さまの使い。その鱗は信仰心に濡れていますわ。――蛇神の巫女の教え,,-,ビショップ,シルバーレア,-,CGS,./img_amulet/107723010.jpeg,,-,7.0
108713010,愚神礼賛,2,amulet,,,,,カウントダウン 2ファンファーレ カードを1枚引く。ラストワード ランダムな相手のフォロワー1体を破壊する。,,善き人は善き神に祈ればよい。我らは我らの神に祈ればよい。,,-,ビショップ,ブロンズレア,-,DBN,./img_amulet/108713010.jpeg,,-,8.5
108722010,聖獅子の神殿,2,amulet,,,,,自分が聖獅子の結晶をプレイするたび、自分のPPを1回復。ファンファーレ 聖獅子の結晶1枚を手札に加える。,,恐れることを、恐れるなかれ。怯えることに、怯えるなかれ。救いとはまず、曝け出すことで始まる。――『救済への道のり』、第三章,,-,ビショップ,シルバーレア,-,DBN,./img_amulet/108722010.jpeg,,-,8.0
110713010,安息の領域,2,amulet,,,,,カウントダウン 2自分のターン終了時、自分の場に攻撃済み状態のフォロワーがいないなら、次の自分のターン開始時まで、自分のリーダーへの4以上のダメージは3になり、次の自分のターン開始時まで、自分のビショップ・フォロワーすべては「このフォロワーは攻撃されない」を持つ。,,安息の最中で、己が心と対峙せよ。,,-,ビショップ,ブロンズレア,千葉繁,OOT,./img_amulet/110713010.jpeg,,-,8.5
113713010,詠唱：白翼の湖,2,amulet,,,,,カウントダウン 3ファンファーレ 自分の他の手札が相手の手札より多いなら、このアミュレットのカウントダウン を1進める。ラストワード アダマントバード1体を出す。,,立つ鳥は、跡を濁さない。神の使いは、後にも先にも濁りを残さない。,,-,ビショップ,ブロンズレア,-,ROG,./img_amulet/113713010.jpeg,,8.0,7.0
116723010,巡礼の道,2,amulet,,,,,カウントダウン 10自分の能力によって、このカウントダウン を進めるたび、ホーリーファルコン1体を出す。ファンファーレ 5ターン目かそれ以降なら、気高き教理1枚を手札に加える。10ターン目かそれ以降なら、1枚ではなく2枚手札に加える。,,千里の道を歩む意志を、千の羽が祝福する。,,-,ビショップ,シルバーレア,-,WUP,./img_amulet/116723010.jpeg,,8.0,8.0
104013010,力比べ,3,amulet,,,,,カウントダウン 2このアミュレットが場にある限り、お互いのフォロワーすべてと新たに場に出たフォロワーすべては守護 を持つ。,,争うことに飽きた両者は、よりシンプルな解決方法を思いついた。,,-,ニュートラル,ブロンズレア,-,TOG,./img_amulet/104013010.jpeg,,-,8.0
104022010,凍りづけの巨象,3,amulet,,,,,自分が元のコスト7以上のフォロワーをプレイしたとき、このアミュレットを破壊する。ラストワード インペリアルマンモス1体を出す。,,え？象の鳴き声が聞こえた？ははっ、気のせいだろ。―氷国の探検家,,-,ニュートラル,シルバーレア,-,TOG,./img_amulet/104022010.jpeg,,-,8.0
106013010,天なる大河,3,amulet,,,,,カウントダウン 1自分のターン終了時、カードを1枚引く。ファンファーレ カードを1枚引く。エンハンス 5； カウントダウン を3遅らせる。,,此方から射られた矢は帯となり、彼方にて待つ盾へと辿り着く。それは女神がこぼした一筋の奇跡。――『夜空の伝承』、第四章,,-,ニュートラル,ブロンズレア,-,SFL,./img_amulet/106013010.jpeg,,-,7.0
115032010,頂きの闘技場,3,amulet,,,,,直接召喚 自分のターン終了時、自分の残りPPが4以上で、自分の場に頂きの闘技場がないなら、このカードを1枚、自分のデッキから場に出す。このアミュレットが場にある限り、お互いのリーダーは「自分のターンごとに1回、自分がフォロワーをプレイしたとき、それは+2/+2されて、突進 を持つ」を持つ。ファンファーレ 自分の場に他の頂きの闘技場があるなら、カードを2枚引き、このアミュレットを破壊する。,,此処は神の背の闘技場。集いしは八世界の強者たち、打ち寄せしは数多の喝采。世界総取りを賭けた戦いに、垣根を越えて燃え上がる。,,-,ニュートラル,ゴールドレア,-,UCL,./img_amulet/115032010.jpeg,,8.5,8.0
101112010,妖精の楽園,3,amulet,,,,,自分のターン終了時、フェアリー1枚を手札に加える。,,ニンゲンさん、一緒に遊ぼうよ！,,-,エルフ,ブロンズレア,-,CLC,./img_amulet/101112010.jpeg,,-,5.0
104123010,人喰いの庭,3,amulet,,,,,カウントダウン 2相手のターンに、相手のフォロワーが自分のリーダーに攻撃するとき、そのフォロワーに2ダメージ。,,「このニンゲン、どっちの口に連れてこっか？」妖精たちは、彼女たちにしか分からない言葉でクスクス笑った。「森の出口？それとも、あの子のお口？」,,-,エルフ,シルバーレア,-,TOG,./img_amulet/104123010.jpeg,,-,6.0
105112010,森の音楽隊,3,amulet,,,,,自分のターン終了時、自分の場にそれぞれ名前の異なるフォロワーが4体いるなら、自分のフォロワーすべてを+2/+2して、このアミュレットを破壊する。,,う～ん！ステキな音楽ね！なんだか気持ちがキラキラしてきちゃう！―フェアリー,,-,エルフ,ブロンズレア,-,WLD,./img_amulet/105112010.jpeg,,-,5.0
111113010,不殺の円陣,3,amulet,,,,,カウントダウン 1このアミュレットが場にある限り、自分のリーダーへの6以上のダメージは5になる。ファンファーレ カードを2枚引く。,,世界など腐った果実と同じもの。落ちる、潰れる、甘き香り。,,-,エルフ,ブロンズレア,大塚芳忠,ALT,./img_amulet/111113010.jpeg,,-,7.0
112122010,フォレスト・コア,3,amulet,,,,,自分のターン中、自分のフォロワーが進化したとき、フェアリーウィスプ2枚を手札に加え、このアミュレットは消滅する。ファンファーレ エンハンス 7； 自分のEPを1回復。,,齎されしは核たる自然。繁栄を求む者たちが、その力に魅入られる。,,機械,エルフ,シルバーレア,-,STR,./img_amulet/112122010.jpeg,,7.0,7.0
102232020,盗賊の極意,3,amulet,,,,,自分のターン終了時、潜伏 状態の自分のフォロワーすべてを+1/+1する。,,息を殺し、気配を殺し、獲物を殺す。,,-,ロイヤル,ゴールドレア,-,DRK,./img_amulet/102232020.jpeg,,-,6.5
103233010,天空城,3,amulet,,,,,カウントダウン 15自分の場にフォロワーが出るたび、このアミュレットのカウントダウン を1進める。ラストワード 自分のロイヤル・フォロワーすべては+1/+1されて、疾走 を持つ。,,大地を睥睨す、天空の城。超常の力を抱き、今はまだ眠る。,,-,ロイヤル,ゴールドレア,-,ROB,./img_amulet/103233010.jpeg,,-,6.5
104222010,ルミナス騎士団の旗印,3,amulet,,,,,自分の場に指揮官・フォロワーが出るたび、それを+1/+1する。,,ルミナス騎士団、進行開始！,,-,ロイヤル,シルバーレア,-,TOG,./img_amulet/104222010.jpeg,,-,7.0
112222010,グローリー・コア,3,amulet,,,,,自分のターン中、自分のフォロワーが進化したとき、自分のフォロワーすべてを+1/+1して、このアミュレットは消滅する。ファンファーレ エンハンス 7； 自分のEPを1回復。,,齎されしは核たる武装。栄光を求む者たちが、その力に魅入られる。,,機械,ロイヤル,シルバーレア,-,STR,./img_amulet/112222010.jpeg,,7.0,7.0
101312030,初級錬金実験,3,amulet,,,,,ファンファーレ クレイゴーレム1体を出す。,,大錬金術師たちも皆、その書から始まったのだ。,,土の印,ウィッチ,ブロンズレア,-,CLC,./img_amulet/101312030.jpeg,,-,6.0
101322010,錬金術の代償,3,amulet,,,,,ファンファーレ 体力2以下の相手のフォロワー1体を消滅させる。,,尊い犠牲に感謝する。,,土の印,ウィッチ,シルバーレア,-,CLC,./img_amulet/101322010.jpeg,,-,7.0
105322010,お菓子の家,3,amulet,,,,,ファンファーレ 相手のフォロワー1体に2ダメージ。自分のリーダーを2回復。,,「甘いものをたんまりあげよう。だから命をたんまりおくれ？」―森の魔女,,土の印,ウィッチ,シルバーレア,-,WLD,./img_amulet/105322010.jpeg,,-,7.5
112322010,ウィズダム・コア,3,amulet,,,,,自分のターン中、自分のフォロワーが進化したとき、知恵の光2枚を手札に加え、自分のPPを2回復して、このアミュレットは消滅する。ファンファーレ エンハンス 7； 自分のEPを1回復。,,齎されしは核たる叡智。増幅を求む者たちが、その力に魅入られる。,,機械,ウィッチ,シルバーレア,-,STR,./img_amulet/112322010.jpeg,,9.0,8.0
102432030,竜巫女の儀式,3,amulet,,,,,自分が手札を捨てるたび、「捨てたカードの枚数」と同じだけカードを引く。,,捧げるのだ。汝が力を求めるならば。,,-,ドラゴン,ゴールドレア,-,DRK,./img_amulet/102432030.jpeg,,-,6.0
102442010,竜呼びの笛,3,amulet,,,,,ファンファーレ 覚醒 状態なら、自分の手札のコスト3以下のカードすべてを、ヘルフレイムドラゴンに変身させる。覚醒 状態なら、自分の手札にコスト3以下のカードが加わるたび、ヘルフレイムドラゴンに変身させる。,,竜を呼び寄せる、大いなる旋律。,,-,ドラゴン,レジェンド,-,DRK,./img_amulet/102442010.jpeg,,-,5.0
109423010,竜の祠,3,amulet,,,,,・踏み潰し・巻き起こし手札にあるとき、自分の残りPPが3以上で、覚醒 状態ならチョイス したカードとしてプレイする。---------- カウントダウン 1ラストワード 自分のPP最大値を+1する。,,人にとっての一生は、竜にとっての一瞬だ。それゆえ、人は竜が身動き一つしなくとも、未来のために供物を捧げる。,,-,ドラゴン,シルバーレア,-,BOS,./img_amulet/109423010.jpeg,,-,6.0
112422010,ドラゴニック・コア,3,amulet,,,,,自分のターン中、自分のフォロワーが進化したとき、自分のPP最大値を+1して、自分のPPを2回復して、このアミュレットは消滅する。ファンファーレ エンハンス 7； 自分のEPを1回復。,,齎されしは核たる暴威。適応を求む者たちが、その力に魅入られる。,,機械,ドラゴン,シルバーレア,-,STR,./img_amulet/112422010.jpeg,,8.5,7.5
102533010,魂の再利用,3,amulet,,,,,カウントダウン 2自分のターン終了時、カードを1枚引く。自分がネクロマンス するたび、カウントダウン を1遅らせる。,,命に無駄は無い。故に、何度でも利用出来る。,,-,ネクロマンサー,ゴールドレア,-,DRK,./img_amulet/102533010.jpeg,,-,7.0
102533020,死霊の宴,3,amulet,,,,,カウントダウン 2ファンファーレ 自分の墓場を+13する。ラストワード 自分の墓場を0にする。,,あなたはこの夜を生き残れるかしら？,,-,ネクロマンサー,ゴールドレア,-,DRK,./img_amulet/102533020.jpeg,,-,7.0
112522010,ソウル・コア,3,amulet,,,,,自分のターン中、自分のフォロワーが進化したとき、自分の墓場を+10して、このアミュレットは消滅する。ファンファーレ エンハンス 7； 自分のEPを1回復。,,齎されしは核たる魂魄。再生を求む者たちが、その力に魅入られる。,,機械,ネクロマンサー,シルバーレア,-,STR,./img_amulet/112522010.jpeg,,8.5,7.5
101633010,漆黒の契約,3,amulet,,,,,カウントダウン 3ファンファーレ 自分のリーダーに6ダメージ。自分のターン開始時、自分のリーダーを2回復して、カードを1枚引く。,,甘くて苦い、罪の味。,,-,ヴァンパイア,ゴールドレア,-,CLC,./img_amulet/101633010.jpeg,,-,8.0
